period,stateid,stateDescription,sectorid,sectorName,price,price-units
2012-05,SAT,South Atlantic,IND,industrial,6.44,cents per kilowatt-hour
2012-05,ESC,East South Central,COM,commercial,9.83,cents per kilowatt-hour
2012-05,ESC,East South Central,IND,industrial,5.89,cents per kilowatt-hour
2012-05,WSC,West South Central,COM,commercial,7.89,cents per kilowatt-hour
2012-05,WSC,West South Central,IND,industrial,5.27,cents per kilowatt-hour
2012-05,MTN,Mountain,COM,commercial,9.16,cents per kilowatt-hour
2012-05,MTN,Mountain,IND,industrial,6.01,cents per kilowatt-hour
2012-05,PACC,Pacific Contiguous,COM,commercial,11.39,cents per kilowatt-hour
2012-05,PACC,Pacific Contiguous,IND,industrial,7.39,cents per kilowatt-hour
2011-03,WY,Wyoming,COM,commercial,7.61,cents per kilowatt-hour
2011-03,WY,Wyoming,IND,industrial,5.35,cents per kilowatt-hour
2011-03,NEW,New England,COM,commercial,14.21,cents per kilowatt-hour
2011-03,NEW,New England,IND,industrial,12.39,cents per kilowatt-hour
2011-03,MAT,Middle Atlantic,COM,commercial,13.06,cents per kilowatt-hour
2011-03,MAT,Middle Atlantic,IND,industrial,8.19,cents per kilowatt-hour
2011-03,ENC,East North Central,COM,commercial,9.46,cents per kilowatt-hour
2011-03,ENC,East North Central,IND,industrial,6.39,cents per kilowatt-hour
2011-03,WNC,West North Central,COM,commercial,7.79,cents per kilowatt-hour
2011-03,WNC,West North Central,IND,industrial,5.83,cents per kilowatt-hour
2011-03,SAT,South Atlantic,COM,commercial,9.4,cents per kilowatt-hour
2011-03,SAT,South Atlantic,IND,industrial,6.34,cents per kilowatt-hour
2011-03,ESC,East South Central,COM,commercial,9.73,cents per kilowatt-hour
2011-03,ESC,East South Central,IND,industrial,5.71,cents per kilowatt-hour
2011-03,WSC,West South Central,COM,commercial,8.52,cents per kilowatt-hour
2011-03,WSC,West South Central,IND,industrial,5.79,cents per kilowatt-hour
2011-03,MTN,Mountain,COM,commercial,8.4,cents per kilowatt-hour
2011-03,MTN,Mountain,IND,industrial,5.67,cents per kilowatt-hour
2008-01,SC,South Carolina,IND,industrial,4.9,cents per kilowatt-hour
2008-01,SD,South Dakota,COM,commercial,6.56,cents per kilowatt-hour
2008-02,KS,Kansas,IND,industrial,5.11,cents per kilowatt-hour
2021-04,IA,Iowa,COM,commercial,9.18,cents per kilowatt-hour
2021-04,IA,Iowa,IND,industrial,5.49,cents per kilowatt-hour
2011-07,NY,New York,IND,industrial,8.09,cents per kilowatt-hour
2011-08,NH,New Hampshire,COM,commercial,14,cents per kilowatt-hour
2011-08,NH,New Hampshire,IND,industrial,12.06,cents per kilowatt-hour
2014-07,WY,Wyoming,IND,industrial,6.66,cents per kilowatt-hour
2014-07,NEW,New England,COM,commercial,14.32,cents per kilowatt-hour
2014-07,NEW,New England,IND,industrial,11.83,cents per kilowatt-hour
2014-06,NC,North Carolina,IND,industrial,6.8,cents per kilowatt-hour
2015-03,AZ,Arizona,IND,industrial,5.95,cents per kilowatt-hour
2015-03,AR,Arkansas,COM,commercial,7.89,cents per kilowatt-hour
2010-08,WY,Wyoming,IND,industrial,5.16,cents per kilowatt-hour
2010-08,NEW,New England,COM,commercial,15.07,cents per kilowatt-hour
2010-08,NEW,New England,IND,industrial,13.4,cents per kilowatt-hour
2010-08,MAT,Middle Atlantic,COM,commercial,14.76,cents per kilowatt-hour
2010-08,MAT,Middle Atlantic,IND,industrial,8.65,cents per kilowatt-hour
2021-10,CT,Connecticut,COM,commercial,16.66,cents per kilowatt-hour
2021-10,CT,Connecticut,IND,industrial,9.89,cents per kilowatt-hour
2021-10,DE,Delaware,COM,commercial,9.59,cents per kilowatt-hour
2012-05,PACN,Pacific Noncontiguous,COM,commercial,26.63,cents per kilowatt-hour
2012-05,PACN,Pacific Noncontiguous,IND,industrial,28.17,cents per kilowatt-hour
2012-05,US,U.S. Total,COM,commercial,9.96,cents per kilowatt-hour
2012-05,US,U.S. Total,IND,industrial,6.53,cents per kilowatt-hour
2012-06,VA,Virginia,IND,industrial,6.79,cents per kilowatt-hour
2002-05,ND,North Dakota,IND,industrial,3.96,cents per kilowatt-hour
2002-05,OH,Ohio,COM,commercial,8.24,cents per kilowatt-hour
2002-05,OH,Ohio,IND,industrial,4.7,cents per kilowatt-hour
2002-05,OK,Oklahoma,COM,commercial,5.28,cents per kilowatt-hour
2002-05,OK,Oklahoma,IND,industrial,3.64,cents per kilowatt-hour
2002-05,OR,Oregon,COM,commercial,6.64,cents per kilowatt-hour
2002-05,OR,Oregon,IND,industrial,4.49,cents per kilowatt-hour
2002-05,PA,Pennsylvania,COM,commercial,8.66,cents per kilowatt-hour
2002-05,PA,Pennsylvania,IND,industrial,5.8,cents per kilowatt-hour
2002-05,RI,Rhode Island,COM,commercial,8.39,cents per kilowatt-hour
2002-05,RI,Rhode Island,IND,industrial,7.89,cents per kilowatt-hour
2002-05,SC,South Carolina,COM,commercial,6.5,cents per kilowatt-hour
2002-05,SC,South Carolina,IND,industrial,3.81,cents per kilowatt-hour
2002-06,KS,Kansas,COM,commercial,6.42,cents per kilowatt-hour
2002-06,KS,Kansas,IND,industrial,4.6,cents per kilowatt-hour
2011-05,SC,South Carolina,COM,commercial,9.24,cents per kilowatt-hour
2011-05,SC,South Carolina,IND,industrial,5.92,cents per kilowatt-hour
2014-07,NC,North Carolina,COM,commercial,8.99,cents per kilowatt-hour
2014-07,NC,North Carolina,IND,industrial,7,cents per kilowatt-hour
2014-07,ND,North Dakota,COM,commercial,9.17,cents per kilowatt-hour
2014-08,LA,Louisiana,COM,commercial,8.95,cents per kilowatt-hour
2014-08,LA,Louisiana,IND,industrial,6.35,cents per kilowatt-hour
2014-07,MAT,Middle Atlantic,COM,commercial,14.05,cents per kilowatt-hour
2014-07,MAT,Middle Atlantic,IND,industrial,7.42,cents per kilowatt-hour
2014-07,ENC,East North Central,COM,commercial,10.22,cents per kilowatt-hour
2014-07,ENC,East North Central,IND,industrial,7.21,cents per kilowatt-hour
2014-07,WNC,West North Central,COM,commercial,10.15,cents per kilowatt-hour
2014-07,WNC,West North Central,IND,industrial,7.42,cents per kilowatt-hour
2014-07,SAT,South Atlantic,COM,commercial,9.67,cents per kilowatt-hour
2014-07,SAT,South Atlantic,IND,industrial,7.15,cents per kilowatt-hour
2014-07,ESC,East South Central,COM,commercial,10.58,cents per kilowatt-hour
2014-07,ESC,East South Central,IND,industrial,6.84,cents per kilowatt-hour
2011-07,PACC,Pacific Contiguous,COM,commercial,13.27,cents per kilowatt-hour
2011-07,PACC,Pacific Contiguous,IND,industrial,8.29,cents per kilowatt-hour
2011-07,PACN,Pacific Noncontiguous,COM,commercial,25.97,cents per kilowatt-hour
2011-07,PACN,Pacific Noncontiguous,IND,industrial,26.26,cents per kilowatt-hour
2011-07,US,U.S. Total,COM,commercial,10.67,cents per kilowatt-hour
2011-07,US,U.S. Total,IND,industrial,7.32,cents per kilowatt-hour
2021-10,DE,Delaware,IND,industrial,7.94,cents per kilowatt-hour
2021-10,DC,District of Columbia,COM,commercial,13.91,cents per kilowatt-hour
2021-10,DC,District of Columbia,IND,industrial,8.9,cents per kilowatt-hour
2021-10,FL,Florida,COM,commercial,9.64,cents per kilowatt-hour
2021-10,FL,Florida,IND,industrial,7.91,cents per kilowatt-hour
2021-10,GA,Georgia,COM,commercial,11.32,cents per kilowatt-hour
2021-10,GA,Georgia,IND,industrial,7.07,cents per kilowatt-hour
2008-01,AR,Arkansas,COM,commercial,6.7,cents per kilowatt-hour
2008-01,AR,Arkansas,IND,industrial,4.96,cents per kilowatt-hour
2008-01,CA,California,COM,commercial,10.71,cents per kilowatt-hour
2008-01,CA,California,IND,industrial,9.01,cents per kilowatt-hour
2008-01,CO,Colorado,COM,commercial,7.38,cents per kilowatt-hour
2008-01,CO,Colorado,IND,industrial,5.59,cents per kilowatt-hour
2008-01,CT,Connecticut,COM,commercial,15.74,cents per kilowatt-hour
2014-08,ME,Maine,COM,commercial,11.83,cents per kilowatt-hour
2014-08,ME,Maine,IND,industrial,7.75,cents per kilowatt-hour
2014-08,MD,Maryland,COM,commercial,10.35,cents per kilowatt-hour
2014-08,MD,Maryland,IND,industrial,8.51,cents per kilowatt-hour
2014-08,MA,Massachusetts,COM,commercial,14.8,cents per kilowatt-hour
2014-09,GA,Georgia,COM,commercial,10.17,cents per kilowatt-hour
2014-09,GA,Georgia,IND,industrial,6.68,cents per kilowatt-hour
2014-09,HI,Hawaii,COM,commercial,34.62,cents per kilowatt-hour
2012-04,MAT,Middle Atlantic,COM,commercial,12.59,cents per kilowatt-hour
2012-04,MAT,Middle Atlantic,IND,industrial,7.43,cents per kilowatt-hour
2012-04,ENC,East North Central,COM,commercial,9.49,cents per kilowatt-hour
2012-04,ENC,East North Central,IND,industrial,6.35,cents per kilowatt-hour
2012-04,WNC,West North Central,COM,commercial,8.06,cents per kilowatt-hour
2012-04,WNC,West North Central,IND,industrial,6.01,cents per kilowatt-hour
2012-05,NH,New Hampshire,IND,industrial,11.67,cents per kilowatt-hour
2012-05,NJ,New Jersey,COM,commercial,12.72,cents per kilowatt-hour
2012-05,NJ,New Jersey,IND,industrial,10.08,cents per kilowatt-hour
2012-05,NM,New Mexico,COM,commercial,8.93,cents per kilowatt-hour
2012-05,NM,New Mexico,IND,industrial,5.86,cents per kilowatt-hour
2012-05,NY,New York,COM,commercial,14.61,cents per kilowatt-hour
2012-05,NY,New York,IND,industrial,6.71,cents per kilowatt-hour
2011-08,MTN,Mountain,IND,industrial,6.8,cents per kilowatt-hour
2011-08,PACC,Pacific Contiguous,COM,commercial,13,cents per kilowatt-hour
2011-08,PACC,Pacific Contiguous,IND,industrial,8.44,cents per kilowatt-hour
2011-08,PACN,Pacific Noncontiguous,COM,commercial,26.23,cents per kilowatt-hour
2011-08,PACN,Pacific Noncontiguous,IND,industrial,26.58,cents per kilowatt-hour
2011-08,US,U.S. Total,COM,commercial,10.72,cents per kilowatt-hour
2011-08,US,U.S. Total,IND,industrial,7.39,cents per kilowatt-hour
2012-04,VT,Vermont,COM,commercial,14.73,cents per kilowatt-hour
2012-04,VT,Vermont,IND,industrial,9.75,cents per kilowatt-hour
2012-04,VA,Virginia,COM,commercial,8.18,cents per kilowatt-hour
2012-04,VA,Virginia,IND,industrial,6.58,cents per kilowatt-hour
2012-05,IA,Iowa,COM,commercial,7.83,cents per kilowatt-hour
2012-05,IA,Iowa,IND,industrial,5.12,cents per kilowatt-hour
2012-05,KS,Kansas,COM,commercial,9.23,cents per kilowatt-hour
2012-05,KS,Kansas,IND,industrial,7.15,cents per kilowatt-hour
2012-05,KY,Kentucky,COM,commercial,9.1,cents per kilowatt-hour
2012-05,KY,Kentucky,IND,industrial,5.46,cents per kilowatt-hour
2012-05,LA,Louisiana,COM,commercial,7.67,cents per kilowatt-hour
2008-01,CT,Connecticut,IND,industrial,15.22,cents per kilowatt-hour
2008-01,DE,Delaware,COM,commercial,11.26,cents per kilowatt-hour
2002-05,SD,South Dakota,COM,commercial,6.19,cents per kilowatt-hour
2002-05,SD,South Dakota,IND,industrial,4.32,cents per kilowatt-hour
2012-05,NC,North Carolina,COM,commercial,8.53,cents per kilowatt-hour
2012-05,NC,North Carolina,IND,industrial,6.33,cents per kilowatt-hour
2012-06,ID,Idaho,IND,industrial,6.19,cents per kilowatt-hour
2012-06,IL,Illinois,COM,commercial,7.76,cents per kilowatt-hour
2012-06,IL,Illinois,IND,industrial,5.67,cents per kilowatt-hour
2012-06,IN,Indiana,COM,commercial,9.14,cents per kilowatt-hour
2012-06,IN,Indiana,IND,industrial,6.37,cents per kilowatt-hour
2012-06,IA,Iowa,COM,commercial,8.45,cents per kilowatt-hour
2011-07,MT,Montana,COM,commercial,9.33,cents per kilowatt-hour
2011-07,MT,Montana,IND,industrial,5.37,cents per kilowatt-hour
2012-05,AL,Alabama,COM,commercial,10.38,cents per kilowatt-hour
2012-05,AL,Alabama,IND,industrial,6.02,cents per kilowatt-hour
2012-05,AK,Alaska,COM,commercial,15.26,cents per kilowatt-hour
2012-05,AK,Alaska,IND,industrial,17.57,cents per kilowatt-hour
2012-05,AZ,Arizona,COM,commercial,10.03,cents per kilowatt-hour
2012-05,AZ,Arizona,IND,industrial,6.89,cents per kilowatt-hour
2012-05,AR,Arkansas,COM,commercial,7.57,cents per kilowatt-hour
2012-05,AR,Arkansas,IND,industrial,5.57,cents per kilowatt-hour
2012-06,AL,Alabama,COM,commercial,10.74,cents per kilowatt-hour
2012-06,AL,Alabama,IND,industrial,7.14,cents per kilowatt-hour
2012-05,LA,Louisiana,IND,industrial,4.82,cents per kilowatt-hour
2012-05,ME,Maine,COM,commercial,11.33,cents per kilowatt-hour
2012-05,ME,Maine,IND,industrial,8.16,cents per kilowatt-hour
2012-05,MD,Maryland,COM,commercial,10.25,cents per kilowatt-hour
2012-05,MD,Maryland,IND,industrial,8.04,cents per kilowatt-hour
2012-05,MA,Massachusetts,COM,commercial,13.68,cents per kilowatt-hour
2012-05,MA,Massachusetts,IND,industrial,12.47,cents per kilowatt-hour
2012-05,MI,Michigan,COM,commercial,11.29,cents per kilowatt-hour
2012-05,MI,Michigan,IND,industrial,7.73,cents per kilowatt-hour
2012-05,MN,Minnesota,COM,commercial,8.59,cents per kilowatt-hour
2012-05,MN,Minnesota,IND,industrial,6.18,cents per kilowatt-hour
2012-04,NM,New Mexico,COM,commercial,8.52,cents per kilowatt-hour
2012-04,NM,New Mexico,IND,industrial,5.41,cents per kilowatt-hour
2012-04,NY,New York,COM,commercial,14.53,cents per kilowatt-hour
2012-04,NY,New York,IND,industrial,6.68,cents per kilowatt-hour
2012-04,NC,North Carolina,COM,commercial,8.4,cents per kilowatt-hour
2012-04,NC,North Carolina,IND,industrial,6.09,cents per kilowatt-hour
2012-04,ND,North Dakota,COM,commercial,7.95,cents per kilowatt-hour
2012-04,ND,North Dakota,IND,industrial,6.55,cents per kilowatt-hour
2012-07,ME,Maine,COM,commercial,11.31,cents per kilowatt-hour
2012-07,ME,Maine,IND,industrial,7.91,cents per kilowatt-hour
2007-12,NJ,New Jersey,COM,commercial,12.96,cents per kilowatt-hour
2007-12,NJ,New Jersey,IND,industrial,9.45,cents per kilowatt-hour
2007-12,NM,New Mexico,COM,commercial,7.85,cents per kilowatt-hour
2007-12,NM,New Mexico,IND,industrial,5.76,cents per kilowatt-hour
2007-12,NY,New York,COM,commercial,15.73,cents per kilowatt-hour
2007-12,NY,New York,IND,industrial,9.44,cents per kilowatt-hour
2007-12,NC,North Carolina,COM,commercial,7.41,cents per kilowatt-hour
2007-12,NC,North Carolina,IND,industrial,5.5,cents per kilowatt-hour
2007-12,ND,North Dakota,COM,commercial,6.65,cents per kilowatt-hour
2007-12,ND,North Dakota,IND,industrial,5.1,cents per kilowatt-hour
2007-12,OH,Ohio,COM,commercial,8.45,cents per kilowatt-hour
2007-12,OH,Ohio,IND,industrial,5.71,cents per kilowatt-hour
2002-05,TN,Tennessee,COM,commercial,6.68,cents per kilowatt-hour
2002-05,TN,Tennessee,IND,industrial,4,cents per kilowatt-hour
2002-05,TX,Texas,COM,commercial,6.47,cents per kilowatt-hour
2002-05,TX,Texas,IND,industrial,4.43,cents per kilowatt-hour
2002-05,UT,Utah,COM,commercial,5.68,cents per kilowatt-hour
2002-05,UT,Utah,IND,industrial,3.87,cents per kilowatt-hour
2002-05,VT,Vermont,COM,commercial,10.94,cents per kilowatt-hour
2002-05,VT,Vermont,IND,industrial,7.65,cents per kilowatt-hour
2002-06,ME,Maine,IND,industrial,7.02,cents per kilowatt-hour
2002-06,MD,Maryland,COM,commercial,7.72,cents per kilowatt-hour
2002-06,MD,Maryland,IND,industrial,3.53,cents per kilowatt-hour
2002-06,MA,Massachusetts,COM,commercial,10.21,cents per kilowatt-hour
2002-06,MA,Massachusetts,IND,industrial,8.24,cents per kilowatt-hour
2002-06,MI,Michigan,COM,commercial,7.97,cents per kilowatt-hour
2002-06,MI,Michigan,IND,industrial,5.06,cents per kilowatt-hour
2002-06,MN,Minnesota,COM,commercial,6.67,cents per kilowatt-hour
2002-06,MN,Minnesota,IND,industrial,4.39,cents per kilowatt-hour
2002-06,MS,Mississippi,COM,commercial,7.05,cents per kilowatt-hour
2002-06,MS,Mississippi,IND,industrial,4.63,cents per kilowatt-hour
2011-08,WI,Wisconsin,IND,industrial,7.63,cents per kilowatt-hour
2012-06,AK,Alaska,COM,commercial,15.13,cents per kilowatt-hour
2012-06,AK,Alaska,IND,industrial,16.15,cents per kilowatt-hour
2012-07,NE,Nebraska,COM,commercial,9.12,cents per kilowatt-hour
2012-07,NE,Nebraska,IND,industrial,8.07,cents per kilowatt-hour
2012-07,NV,Nevada,COM,commercial,8.75,cents per kilowatt-hour
2011-06,US,U.S. Total,COM,commercial,10.66,cents per kilowatt-hour
2011-06,US,U.S. Total,IND,industrial,7.14,cents per kilowatt-hour
2011-07,NV,Nevada,COM,commercial,8.75,cents per kilowatt-hour
2011-07,NV,Nevada,IND,industrial,9.58,cents per kilowatt-hour
2011-07,NH,New Hampshire,COM,commercial,13.99,cents per kilowatt-hour
2011-07,NH,New Hampshire,IND,industrial,12.37,cents per kilowatt-hour
2011-07,NJ,New Jersey,COM,commercial,14.27,cents per kilowatt-hour
2012-07,MD,Maryland,COM,commercial,10.45,cents per kilowatt-hour
2012-07,MD,Maryland,IND,industrial,8.34,cents per kilowatt-hour
2012-07,MA,Massachusetts,COM,commercial,14.17,cents per kilowatt-hour
2012-07,MA,Massachusetts,IND,industrial,13.06,cents per kilowatt-hour
2012-07,MI,Michigan,COM,commercial,11.58,cents per kilowatt-hour
2012-07,MI,Michigan,IND,industrial,8.4,cents per kilowatt-hour
2012-08,IL,Illinois,COM,commercial,7.99,cents per kilowatt-hour
2012-08,IL,Illinois,IND,industrial,5.93,cents per kilowatt-hour
2012-08,IN,Indiana,COM,commercial,8.96,cents per kilowatt-hour
2012-08,IN,Indiana,IND,industrial,6.2,cents per kilowatt-hour
2012-07,MTN,Mountain,COM,commercial,9.44,cents per kilowatt-hour
2012-07,MTN,Mountain,IND,industrial,7.03,cents per kilowatt-hour
2007-12,OK,Oklahoma,COM,commercial,6.97,cents per kilowatt-hour
2007-12,OK,Oklahoma,IND,industrial,5.52,cents per kilowatt-hour
2007-12,OR,Oregon,COM,commercial,7.06,cents per kilowatt-hour
2007-12,OR,Oregon,IND,industrial,5.19,cents per kilowatt-hour
2007-12,PA,Pennsylvania,COM,commercial,8.88,cents per kilowatt-hour
2007-12,PA,Pennsylvania,IND,industrial,6.76,cents per kilowatt-hour
2007-12,RI,Rhode Island,COM,commercial,12.84,cents per kilowatt-hour
2007-12,RI,Rhode Island,IND,industrial,11.75,cents per kilowatt-hour
2007-12,SC,South Carolina,COM,commercial,7.64,cents per kilowatt-hour
2007-12,SC,South Carolina,IND,industrial,4.77,cents per kilowatt-hour
2007-12,SD,South Dakota,COM,commercial,6.41,cents per kilowatt-hour
2007-12,SD,South Dakota,IND,industrial,5.13,cents per kilowatt-hour
2007-12,TN,Tennessee,COM,commercial,8.43,cents per kilowatt-hour
2007-12,TN,Tennessee,IND,industrial,5.27,cents per kilowatt-hour
2007-12,TX,Texas,COM,commercial,9.69,cents per kilowatt-hour
2007-12,TX,Texas,IND,industrial,7.69,cents per kilowatt-hour
2007-12,UT,Utah,COM,commercial,6,cents per kilowatt-hour
2007-12,UT,Utah,IND,industrial,3.8,cents per kilowatt-hour
2007-12,VT,Vermont,COM,commercial,12.07,cents per kilowatt-hour
2007-12,VT,Vermont,IND,industrial,9.24,cents per kilowatt-hour
2007-12,VA,Virginia,COM,commercial,6.47,cents per kilowatt-hour
2007-12,VA,Virginia,IND,industrial,5.13,cents per kilowatt-hour
2011-08,WY,Wyoming,COM,commercial,7.61,cents per kilowatt-hour
2011-08,WY,Wyoming,IND,industrial,5.32,cents per kilowatt-hour
2011-08,NEW,New England,COM,commercial,14.6,cents per kilowatt-hour
2011-08,NEW,New England,IND,industrial,12.95,cents per kilowatt-hour
2011-08,MAT,Middle Atlantic,COM,commercial,14.58,cents per kilowatt-hour
2011-08,MAT,Middle Atlantic,IND,industrial,8.46,cents per kilowatt-hour
2011-08,ENC,East North Central,COM,commercial,9.76,cents per kilowatt-hour
2011-08,ENC,East North Central,IND,industrial,6.83,cents per kilowatt-hour
2011-08,WNC,West North Central,COM,commercial,9.05,cents per kilowatt-hour
2011-08,WNC,West North Central,IND,industrial,6.73,cents per kilowatt-hour
2011-08,SAT,South Atlantic,COM,commercial,9.65,cents per kilowatt-hour
2011-08,SAT,South Atlantic,IND,industrial,7.08,cents per kilowatt-hour
2011-08,ESC,East South Central,COM,commercial,9.87,cents per kilowatt-hour
2011-08,ESC,East South Central,IND,industrial,6.93,cents per kilowatt-hour
2011-08,WSC,West South Central,COM,commercial,8.92,cents per kilowatt-hour
2011-08,WSC,West South Central,IND,industrial,6.83,cents per kilowatt-hour
2011-08,MTN,Mountain,COM,commercial,9.37,cents per kilowatt-hour
2011-07,NJ,New Jersey,IND,industrial,12.44,cents per kilowatt-hour
2011-07,NM,New Mexico,COM,commercial,9.55,cents per kilowatt-hour
2011-07,NM,New Mexico,IND,industrial,6.52,cents per kilowatt-hour
2011-07,NY,New York,COM,commercial,17.26,cents per kilowatt-hour
2011-08,MT,Montana,IND,industrial,5.6,cents per kilowatt-hour
2011-08,NE,Nebraska,COM,commercial,8.51,cents per kilowatt-hour
2011-08,NE,Nebraska,IND,industrial,7.32,cents per kilowatt-hour
2011-05,SD,South Dakota,COM,commercial,7.69,cents per kilowatt-hour
2011-05,SD,South Dakota,IND,industrial,6.12,cents per kilowatt-hour
2011-05,TN,Tennessee,COM,commercial,10.15,cents per kilowatt-hour
